数据编号,comment,label
10688,又让我在飞机上看到一个丑陋的中国男人，孩子妈妈客气的在一男子身后说着你先等叔叔放东西，此男人真是大言不惭的在那堵着走道放东西，身后的母子在那等着，看着真是让人生气，其实稍微偏转一下孩子和妈妈就过去了，也没人和他抢行李架，最后搞半天还不是头等舱的客人！,disgust
10689,唉。。。。,disgust
10690,办公室里一个人，一个人的办公室，音乐里的一个人，一个人的音乐，还是不贫了，办公室喷漆，这个味道我实在无法忍受了，我要逃回家了！,disgust
10691,难得一时兴起注册个其他明星的官网，狗屁条件一堆，注册的时候要写注册理由（神经，当然是因为喜欢才注册么，NC不NC啊这问的= =），下载东西还要等级，没到规定还不让你下，注册了不发帖的还会把你清掉。。。,disgust
10692,周六的早上打开神机魅族M9电话，反复试了多次，仍然找不到信号，刷了几次基带，无效，只有再次更新了固件，清除所有用户数据，啥破玩意啊。,disgust
10693,对于沙特馆烧钱炫富的方式，我实在不以为然。,disgust
10694,现在它不拆了，以后去奔驰中心玩，还老要看到它，烦！,disgust
10695,被没解决的作业和DC的刷屏弄得有点烦躁。,disgust
10696,写的东西有点起伏无聊。。,disgust
10697,被弄成了什么样子!,disgust
10698,今天的理综真糟糕。,disgust
10699,独裁者看来都是脑残，国家都是他家的，捞这么多钱干什么。,disgust
10700,你们兴高采烈唱着，恶心不恶心呢？,disgust
10701,有些歌不仅仅是唱着不跑调就行。,disgust
10702,这种将为企业创造财富者排斥在资本性收益之外的制度安排，是不是很荒谬呢？,disgust
10703,鼓浪屿全是商业步行街全是坑爹，赵小姐的店饼不好吃，张三疯奶茶只是有瓜子肉和葡萄干的奶茶，不过钢琴博物馆还不错，那台3角形像墙角的小钢琴究竟能不能弹奏得呢？,disgust
10704,结果车窗户被砸了，电脑银行卡全没了，附近小偷也太猖狂了，附近的朋友要放心。,disgust
10705,毛论-_-靠！,disgust
10706,阿尔山市到阿尔山景区距离70多公里走了近四个小时，折磨人啊，呵呵~~,disgust
10707,[话筒] @坐家俞进军 教师素质之低下、品质之恶劣，真是令人发指。,disgust
10708,不是学分高，有了个师专的本，就可以当教师的，请我们伟大的祖国，在教育上用点心，别一天到晚搞什么政治斗争，花什么三公经费，为下一代积点德，对你们将来也是有好处的。,disgust
10709,来来来给西餐起个本土中文名，让你再装B，让你再洋气，让你再死贵！！！,disgust
10710,回忆真她妈贱，突然涌出来的时候可以轻易把你甩入黑暗深渊。,disgust
10711,果然女人比回忆更贱。,disgust
10712,而一些打着人性和法学理念幌子的人，为药家鑫打出免死牌，为丧失人性的药家鑫活命而对受害方大讲人性的人，你们实际上是没有人性的，是反人类的，这些人没有资格和我们讲人性的。,disgust
10713,巴尔德斯果真是巴萨队中潜伏的第一内奸，大好关头一拳把自己身前的皮克给抡下场去了，这后面的无间道还得他再接再砺地唱啊……,disgust
10714,不理歌迷可以走vip通道，难道在机场又签名又握手，在来个互动，everybaby你们好，辛苦了，弄到大堵塞才乐意，傻不傻[鄙视],disgust
10715,但有时候利是变成了另一种贿赂的手段，或者是攀比的手段，那真的是变味了。,disgust
10716,好聒噪！,disgust
10717,平时看那些浓妆艳抹，丝袜短裙的女人看的快吐了。,disgust
10718,突然感觉新浪微博的聊天客户端有点不伦不类······我真的有要用客户端的需求吗？,disgust
10719,"企业辉煌20年,庆典现场火爆,但鄙视那些跑堂的明星,随意穿着不懂体面,还对口型,功力不够还是观众好愚弄,难怪要过气",disgust
10720,在中国，经纪人对明星都是一副胁肩谄笑。,disgust
10721,一个唱歌的，连将军都当上了。,disgust
10722,在适当的时候做适当事~这是一门艺术~我相信我永远都学不会~也不耻去做！,disgust
10723,假如你的EX在你120斤时放弃你，那他也不配得到现在95斤的你！,disgust
10724,他注定只能是一个被唾弃的EX！！！！,disgust
10725,我非常讨厌早上不起床在床上一直哼哼的人…,disgust
10726,明明自己长得不可爱，还一直哼，装可爱吗？！,disgust
10727,毛线，怎么装都没我可爱…,disgust
10728,搞的我心情不好的，还好有围脖让我发泄下,disgust
10729,但说了一会我感觉你就是一智障＋白痴。,disgust
10730,出去训你跟个狗一样。。。,disgust
10731,大家都一样只是个别人耗子屎坏了一锅粥）,disgust
10732,切切切。。。,disgust
10733,我老了真不知道你们在纠结啥。,disgust
10734,喜欢他的时候不就知道他是台湾人么？,disgust
10735,不就知道他视台湾那块地方是自己的宝贝么？,disgust
10736,不就知道他对歌迷好到不行么？,disgust
10737,既然都知道现在到底在埋怨什么？,disgust
10738,难道你们不是没有为他对台湾歌迷那么好感动而更喜欢他么？,disgust
10739,闻到那个味道我就想吐。。,disgust
10740,连续两天在公共场合碰到母亲训斥年幼的孩子，很不欣赏。,disgust
10741,再看中国广告拼的是名人和专供，看着很乏味，还有广告里面的谎话连篇，那那专供还卖老百姓，国内产的冒充国外。,disgust
10742,能不能也学学人家拍得美一点有点创意，也能让偶们记住。,disgust
10743,不过，疑问的是，就算拍到小偷了，有用吗？,disgust
10744,良民的生存环境太险恶！！,disgust
10745,你这什么狗屁理论？,disgust
10746,那位优秀党员退票窗口的同志冷冰冰的说没接到通知，铁道部你个骗子，做不到的事情，你发新闻干嘛。,disgust
10747,itunes真TM难用！！！！！！！！！！,disgust
10748,我那天要是不用iphone了就是因为它！！！！！！,disgust
10749,我受不了itunes了！！！！！！！！,disgust
10750,蒙古国以股份形式向全体公民分红，因为国家资源理应是全民所有，中国那些傻B国企，是不是应该反醒一下，利用国家政策剥削百姓，要你们这些企业有何用？,disgust
10751,又是谁赋予你们垄断的权力呢？,disgust
10752,写稿写得头晕目眩耳鸣胸闷，肚子又饿了。,disgust
10753,//@王久辛:[抓狂] 中国的教育为何要这样！,disgust
10754,中国的教育为何要这样！,disgust
10755,这个圈子兜的大了点 //@秋叶语录：不得不说，以我的眼光，乐嘉老师的PPT无论是构思还是配色，还有排版，都可以打低分。,disgust
10756,屏幕不到两年就坏，还让我自己承担几千块的维修费！,disgust
10757,最恶心的不是屏幕，是客服！,disgust
10758,打过去问他屏幕无故坏了是怎么回事，他什么都不回答，让我打去维修中心给我一个空号一个错号，再打过去竟然挂我电话！,disgust
10759,堂堂一个苹果公司难道就败在中国！,disgust
10760,真是越在意越不给力！[抓狂],disgust
10761,刚刚从网上看到一条新闻特别可笑。,disgust
10762,要不要这么巧啊！！！,disgust
10763,时至全球化的今天，我们发现：我们的同胞们不仅文化知识普遍欠缺，更重要的是教养、修养、涵养的严重缺失@那英 是很典型的特困家庭出身，再装，她的气质上依旧露着让人恶心的俗气。,disgust
10764,泥玛啊。,disgust
10765,我站着，我面前坐着的一对情侣啃到现在，女人开始摸男人大腿了…………,disgust
10766,要不要这么近距离3d阿！！,disgust
10767,还有你们要不要长那么挫啊！！,disgust
10768,疯了！,disgust
10769,俺在感慨上天的不公。,disgust
10770,明明说了我在睡觉还一个电话接着一个电话打的人真自私，不喜欢这样的人。,disgust
10771,接了电话我说我在睡觉还一个问题接着一个问题问的人也真自私。,disgust
10772,真讨厌。,disgust
10773,纯SB啊！,disgust
10774,我是回避还是起身就走？,disgust
10775,此刻周围还坐着不少人，我把那口本来美味却难以下咽的米粉使劲咽了下去，起身就走！,disgust
10776,而她们又再一次……,disgust
10777,这社会怎么了？,disgust
10778,到了如此地步了吗？,disgust
10779,你丫用自个儿的照片当头像我能看不出来么！！！！！,disgust
10780,卧槽我现在觉得好恶心YUY…………,disgust
10781,但中国的嘉宾总是变来变去，搞的主办方哭笑不得，时间观念的淡薄几乎让所有的活动都可能拖场。,disgust
10782,被美葱震地眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱,disgust
10783,还好今天休息 修修修 发发发[抓狂],disgust
10784,//@贵sir：遮遮掩掩的调查一玩政府公信力，二玩全国人民！,disgust
10785,否则，13亿人民群众的口水会淹死你调查组！,disgust
10786,好晕啊好晕啊好晕啊！！！,disgust
10787,一转眼就把刚才要做的事情忘记，我到底干嘛了啊？？？？,disgust
10788,//@kk-iaven：无聊 [鄙視],disgust
10789,闹木好看的少年哥德巴赫居然个个不DJ！！,disgust
10790,尼玛！,disgust
10791,要我换掉红毛！,disgust
10792,早上到办公室，发现中央空调的两个出风口发出咔咔的声音，找物业来维修，原来出风口被两只死老鼠卡住了，而且还是死了很久已然风干的，这每天出来的都是些什么风啊，恶心啊,disgust
10793,连吵架你也不会。,disgust
10794,都一百多年了，还弱国无外交[哼][哼][哼],disgust
10795,5215广州你到底雷雨到什么时候啊!,disgust
10796,我们飞机上已经等了两个多小时了!,disgust
10797,一年有三百天穿着统一的制服，春夏秋冬，上班训练，从帽子到袜子，从衣服到鞋子，统统都是统一的，想想都无聊。,disgust
10798,剩的菜永远比吃的多。,disgust
10799,全世界每五秒钟就有一个儿童死于饥饿，这样的吃法，我心难安......,disgust
10800,和某高校的朋友聊天，发现某些高等学府病得不轻。,disgust
10801,比如进人，有国际名校的博士学位还不够，还要查人家的本科家底是否985高校出身。,disgust
10802,一面是靠剽窃坑蒙拐骗忽悠课题诈取钱财为生的东郭先生满天飞，一面又搞血统论人为抬高进人门槛。,disgust
10803,这就是高校行政化的极度病态，当婊子还想立牌坊。,disgust
10804,学术之耻，莫过于此。,disgust
10805,有一种公知，在918以荤段子调侃抗日，把十一贬之为沦陷日，在天宫一号发射时又祈祷发射失败，言论无底线。,disgust
10806,既然如此恶毒地谩骂诋毁中国，不如把他们绑在导弹上送到美国去吧。,disgust
10807,某团本来我就不待见，出来这么一出我又一次无语了，反正某团如果不找事我会淡定的，就当无聊新闻了，但是一旦有啥事我们也真不是好欺负的~[鄙视],disgust
10808,但是还是有些人会在你面前说杰伦坏话。,disgust
10809,大家说这是不是叫做犯贱？,disgust
10810,可我不喜欢赌场里的烟味和疯狂的赌博风气，看到报纸上很多失控赌徒倾家荡产，心里很不舒服，所以我已经很久没碰过澳门博彩了。,disgust
10811,老人家颤颤巍巍这一跪，不知他们的心是否在发抖？,disgust
10812,//@回弟A1: 在自己的祖国暂住是一种制度性耻辱！,disgust
